Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Thermostat AirQualityAccuracy,Thermostat AirQuality,Thermostat VOCppm,Thermostat CO2ppm,Thermostat AirPressure,Kitchen (F),Kitchen2,Bedroom (F),Bedroom2,Kids' Room (F),Kids' Room2,Bathroom (F),Bathroom2,Living Room (F),Living Room2,Back Door (contact),Front Door (contact)
2023-10-27,04:00:00,auto,heatOff,,Sleep,73,63,67.1,66,59.9,0,0,0,0,,67.9,66,0,4,78,1131,790,101360,69,0,67.6,0,66.7,0,67.6,0,68.8,0,1,1,
2023-10-27,04:05:00,auto,heatOff,,Sleep,73,63,67.2,66,59.9,0,0,0,0,,67.8,66,0,4,78,1128,788,101359,68.9,0,67.7,0,66.7,0,67.6,0,68.8,0,1,1,
2023-10-27,04:10:00,auto,heatOff,,Sleep,73,63,67.1,66,59.9,0,0,0,0,,67.7,66,0,4,78,1130,789,101359,68.9,0,67.7,0,66.7,0,67.6,0,68.7,0,1,1,
2023-10-27,04:15:00,auto,heatOff,,Sleep,73,63,67.1,66,59.9,0,0,0,0,,67.6,66,0,4,78,1126,786,101350,68.9,0,67.7,0,66.7,0,67.6,0,68.7,0,1,1,
2023-10-27,04:20:00,auto,heatOff,,Sleep,73,63,67.1,66,59.9,0,0,0,0,,67.6,66,0,4,77,1117,781,101340,68.9,0,67.7,0,66.7,0,67.6,0,68.7,0,1,1,
2023-10-27,04:25:00,auto,heatOff,,Sleep,73,63,67.1,66,59.9,0,0,0,0,,67.5,66,0,4,77,1110,777,101340,68.8,0,67.6,0,66.7,0,67.6,0,68.7,0,1,1,
2023-10-27,04:30:00,auto,heatOff,,Sleep,73,63,67,66,59.6,0,0,0,0,,67.5,66,0,4,76,1099,770,101338,68.8,0,67.6,0,66.6,0,67.5,0,68.7,0,1,1,
2023-10-27,04:35:00,auto,heatOff,,Sleep,73,63,67,66,59.6,0,0,0,0,,67.5,66,0,4,76,1088,764,101333,68.8,0,67.6,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,04:40:00,auto,heatOff,,Sleep,73,63,67,66,59.6,0,0,0,0,,67.5,66,0,4,75,1081,760,101319,68.8,0,67.6,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,04:45:00,auto,heatOff,,Sleep,73,63,67,66,59.6,0,0,0,0,,67.6,66,0,4,75,1071,754,101319,68.8,0,67.6,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,04:50:00,auto,heatOff,,Sleep,73,63,67.1,66,59.6,0,0,0,0,,67.5,66,0,4,74,1067,751,101329,68.8,0,67.6,0,66.7,0,67.5,0,68.6,0,1,1,
2023-10-27,04:55:00,auto,heatOff,,Sleep,73,63,67.1,66,59.6,0,0,0,0,,67.6,66,0,4,74,1064,750,101329,68.8,0,67.6,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,05:00:00,auto,heatOff,,Sleep,73,63,67.1,66,59.7,0,0,0,0,,67.6,66,0,4,74,1059,746,101330,68.9,0,67.6,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,05:05:00,auto,heatOff,,Sleep,73,63,67.1,66,59.7,0,0,0,0,,67.7,66,0,4,74,1060,746,101330,68.9,0,67.6,0,66.7,0,67.6,0,68.7,0,1,1,
2023-10-27,05:10:00,auto,heatOff,,Sleep,73,63,67.1,66,59.7,0,0,0,0,,67.7,66,0,4,74,1065,750,101334,68.9,0,67.6,0,66.6,0,67.6,0,68.7,0,1,1,
2023-10-27,05:15:00,auto,heatOff,,Sleep,73,63,67.1,66,59.7,0,0,0,0,,67.7,66,0,4,74,1064,749,101348,68.9,0,67.6,0,66.6,0,67.6,0,68.7,0,1,1,
2023-10-27,05:20:00,auto,heatOff,,Sleep,73,63,67.1,66,59.7,0,0,0,0,,67.7,66,0,4,74,1062,748,101352,68.9,0,67.6,0,66.6,0,67.6,0,68.7,0,1,1,
2023-10-27,05:25:00,auto,heatOff,,Sleep,73,63,67.1,66,59.7,0,0,0,0,,67.7,66,0,4,74,1056,744,101354,68.8,0,67.6,0,66.6,0,67.6,0,68.7,0,1,1,
2023-10-27,05:30:00,auto,heatOff,,Sleep,73,63,67.1,66,59.6,0,0,0,0,,67.7,66,0,4,74,1058,745,101341,68.8,0,67.6,0,66.6,0,67.6,0,68.7,0,1,1,
2023-10-27,05:35:00,auto,heatOff,,Sleep,73,63,67.1,66,59.6,0,0,0,0,,67.7,66,0,4,74,1053,742,101333,68.8,0,67.6,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,05:40:00,auto,heatOff,,Sleep,73,63,67.1,66,59.6,0,0,0,0,,67.6,66,0,4,73,1046,738,101320,68.7,0,67.5,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,05:45:00,auto,heatOff,,Sleep,73,63,67,66,59.6,0,0,0,0,,67.5,66,0,4,72,1039,734,101330,68.7,0,67.5,0,66.6,0,67.6,0,68.7,0,1,1,
2023-10-27,05:50:00,auto,heatOff,,Sleep,73,63,67,66,59.6,0,0,0,0,,67.5,66,0,4,72,1032,729,101334,68.8,0,67.5,0,66.7,0,67.5,0,68.6,0,1,1,
2023-10-27,05:55:00,auto,heatOff,,Sleep,73,63,67,66,59.6,0,0,0,0,0.1,67.5,66,0,4,71,1020,721,101329,68.7,0,67.5,0,66.7,0,67.5,0,68.6,0,1,1,
2023-10-27,06:00:00,auto,heatOff,,Sleep,73,63,67.1,66,59,0,0,0,0,0.1,67.5,66,0,4,71,1009,714,101324,68.7,0,67.5,0,66.7,0,67.5,0,68.6,0,1,1,
2023-10-27,06:05:00,auto,heatOff,,Sleep,73,63,67.2,66,59,0,0,0,0,0.2,67.5,66,0,4,70,1002,710,101328,68.7,0,67.6,0,66.7,0,67.5,0,68.6,0,1,1,
2023-10-27,06:10:00,auto,heatOff,,Sleep,73,63,67.4,66,59,0,0,0,0,0.1,67.6,66,0,4,70,1002,710,101337,68.7,0,67.5,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,06:15:00,auto,heatOff,,Sleep,73,63,67.5,66,59,0,0,0,0,0.1,67.7,66,0,4,70,1000,708,101325,68.8,0,67.5,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,06:20:00,auto,heatOff,,Sleep,73,63,67.6,66,59,0,0,0,0,0.1,67.6,66,0,4,70,999,708,101330,68.8,0,67.5,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,06:25:00,auto,heatOff,,Sleep,73.9,65.2,67.6,66,59,0,0,0,0,0.1,67.6,66,0,4,70,994,704,101339,68.8,0,67.5,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,06:30:00,auto,heatOff,,Home,75,68,67.8,66,58.7,0,0,0,0,,67.7,66,0,4,70,992,703,101343,68.8,0,67.5,0,66.6,0,67.5,0,68.7,0,1,1,
2023-10-27,06:35:00,auto,heatOff,,Home,75,68,67.8,66,58.7,0,0,0,0,,67.7,66,0,4,70,992,703,101344,68.8,0,67.5,0,66.7,0,67.5,0,68.7,0,1,1,
2023-10-27,06:40:00,auto,heatOff,,Home,75,68,67.7,66,58.7,0,0,0,0,,67.6,66,0,4,69,987,700,101342,68.7,0,67.5,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,06:45:00,auto,heatOff,,Home,75,68,67.8,66,58.7,0,0,0,0,,67.6,66,0,4,69,981,695,101331,68.7,0,67.5,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,06:50:00,auto,heatOff,,Home,75,68,67.7,66,58.7,0,0,0,0,,67.5,66,0,4,68,976,692,101327,68.7,0,67.5,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,06:55:00,auto,heatOff,,Home,75,68,67.7,66,58.7,0,0,0,0,,67.5,66,0,4,68,970,688,101340,68.7,0,67.5,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,07:00:00,auto,heatOff,,Home,75,68,67.7,66,58.2,0,0,0,0,,67.5,66,0,4,68,967,686,101318,68.7,0,67.5,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,07:05:00,auto,heatOff,,Home,75,68,67.7,66,58.2,0,0,0,0,,67.5,66,0,4,67,957,679,101306,68.7,0,67.4,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,07:10:00,auto,heatOff,,Home,75,68,67.7,66,58.2,0,0,0,0,,67.5,66,0,4,66,946,672,101311,68.6,0,67.4,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,07:15:00,auto,heatOff,,Home,75,68,67.6,66,58.2,0,0,0,0,,67.4,66,0,4,65,932,664,101316,68.6,0,67.4,0,66.6,0,67.5,0,68.5,0,1,1,
2023-10-27,07:20:00,auto,heatOff,,Home,75,68,67.6,66,58.2,0,0,0,0,0.1,67.3,66,0,4,65,922,661,101323,68.6,0,67.4,0,66.6,0,67.5,0,68.5,0,1,1,
2023-10-27,07:25:00,auto,heatOff,,Home,75,68,67.6,66,58.2,0,0,0,0,,67.4,66,0,4,65,918,660,101307,68.6,0,67.4,0,66.6,0,67.5,0,68.5,0,1,1,
2023-10-27,07:30:00,auto,heatOff,,Home,75,68,67.6,66,58.4,0,0,0,0,,67.4,66,0,4,65,918,660,101319,68.7,0,67.4,0,66.6,0,67.4,0,68.5,0,1,1,
2023-10-27,07:35:00,auto,heatOff,,Home,75,68,67.6,66,58.4,0,0,0,0,,67.4,66,0,4,64,915,659,101332,68.7,0,67.4,0,66.6,0,67.4,0,68.5,0,1,1,
2023-10-27,07:40:00,auto,heatOff,,Home,75.9,66.3,67.6,66,58.4,0,0,0,0,,67.5,66,0,4,64,918,660,101327,68.7,0,67.4,0,66.6,0,67.5,0,68.5,0,1,1,
2023-10-27,07:45:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,58.4,0,0,0,0,0.1,67.5,66,0,4,64,915,659,101316,68.7,0,67.4,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,07:50:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,58.4,0,0,0,0,0.1,67.6,66,0,4,64,918,660,101331,68.7,0,67.4,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,07:55:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,58.4,0,0,0,0,0.1,67.6,66,0,4,64,919,660,101344,68.7,0,67.4,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,08:00:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,59.2,0,0,0,0,0.1,67.6,66,0,4,65,921,661,101340,68.7,0,67.4,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,08:05:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,59.2,0,0,0,0,0.1,67.5,66,0,4,65,922,661,101355,68.7,0,67.4,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,08:10:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,59.2,0,0,0,0,0.1,67.5,66,0,4,65,921,661,101363,68.7,0,67.4,0,66.6,0,67.5,0,68.6,0,1,1,
2023-10-27,08:15:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,59.2,0,0,0,0,0.1,67.6,66,0,4,65,925,662,101362,68.7,0,67.4,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,08:20:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,59.2,0,0,0,0,0.1,67.6,66,0,4,65,923,661,101365,68.7,0,67.4,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,08:25:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,59.2,0,0,0,0,0.1,67.6,66,0,4,65,922,661,101378,68.7,0,67.4,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,08:30:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.5,66,60.8,0,0,0,0,0.1,67.5,66,0,4,64,916,660,101383,68.7,0,67.4,0,66.5,0,67.4,0,68.6,0,1,1,
2023-10-27,08:35:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.5,66,60.8,0,0,0,0,0.1,67.5,66,0,4,64,918,660,101372,68.6,0,67.4,0,66.5,0,67.4,0,68.5,0,1,1,
2023-10-27,08:40:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.5,66,60.8,0,0,0,0,0.1,67.5,66,0,4,65,919,660,101361,68.6,0,67.4,0,66.5,0,67.4,0,68.5,0,1,1,
2023-10-27,08:45:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.5,66,60.8,0,0,0,0,0.2,67.5,66,0,4,64,916,660,101366,68.6,0,67.4,0,66.6,0,67.4,0,68.5,0,1,1,
2023-10-27,08:50:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.5,66,60.8,0,0,0,0,0.1,67.6,66,0,4,64,908,657,101365,68.6,0,67.4,0,66.6,0,67.4,0,68.5,0,1,1,
2023-10-27,08:55:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.5,66,60.8,0,0,0,0,0.1,67.6,66,0,4,63,899,655,101369,68.6,0,67.4,0,66.6,0,67.4,0,68.5,0,1,1,
2023-10-27,09:00:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.5,66,61.7,0,0,0,0,0.1,67.6,66,0,4,63,893,653,101359,68.6,0,67.3,0,66.6,0,67.4,0,68.5,0,1,1,
2023-10-27,09:05:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,61.7,0,0,0,0,0.1,67.7,66,0,4,63,898,654,101357,68.6,0,67.4,0,66.6,0,67.4,0,68.5,0,1,1,
2023-10-27,09:10:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,61.7,0,0,0,0,0.1,67.7,66,0,4,63,896,654,101352,68.6,0,67.3,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,09:15:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,61.7,0,0,0,0,0.1,67.8,66,0,4,63,897,654,101349,68.7,0,67.3,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,09:20:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,61.7,0,0,0,0,0.1,67.8,66,0,4,63,900,655,101343,68.7,0,67.3,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,09:25:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,61.7,0,0,0,0,0.1,67.8,66,0,4,63,898,654,101338,68.7,0,67.3,0,66.5,0,67.4,0,68.6,0,1,1,
2023-10-27,09:30:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,64,0,0,0,0,0.1,67.9,66,0,4,63,900,655,101340,68.7,0,67.3,0,66.5,0,67.4,0,68.6,0,1,1,
2023-10-27,09:35:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,64,0,0,0,0,0.1,67.9,66,0,4,63,901,655,101331,68.7,0,67.3,0,66.5,0,67.3,0,68.7,0,1,1,
2023-10-27,09:40:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,64,0,0,0,0,0.1,68.1,66,0,4,64,907,657,101329,68.7,0,67.4,0,66.5,0,67.4,0,68.7,0,1,1,
2023-10-27,09:45:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,64,0,0,0,0,0.1,68.1,66,0,4,64,911,658,101332,68.7,0,67.4,0,66.5,0,67.4,0,68.7,0,1,1,
2023-10-27,09:50:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,64,0,0,0,0,0.1,68,66,0,4,64,921,661,101332,68.7,0,67.4,0,66.5,0,67.4,0,68.7,0,1,1,
2023-10-27,09:55:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,64,0,0,0,0,0.1,67.9,66,0,4,65,921,661,101332,68.7,0,67.4,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,10:00:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,65.3,0,0,0,0,0.1,67.9,66,0,4,65,920,661,101327,68.7,0,67.4,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,10:05:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,65.3,0,0,0,0,0.1,67.8,66,0,4,64,914,659,101329,68.6,0,67.4,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,10:10:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.6,66,65.3,0,0,0,0,0.1,67.8,66,0,4,64,910,658,101333,68.6,0,67.4,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,10:15:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,65.3,0,0,0,0,0.1,67.9,66,0,4,64,910,658,101333,68.7,0,67.5,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,10:20:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,65.3,0,0,0,0,0.1,67.9,66,0,4,64,916,660,101327,68.7,0,67.5,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,10:25:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,65.3,0,0,0,0,0.1,67.9,66,0,4,64,918,660,101319,68.7,0,67.5,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,10:30:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,67.7,0,0,0,0,0.1,67.9,66,0,4,64,920,661,101309,68.7,0,67.5,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,10:35:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,67.7,0,0,0,0,0.1,67.9,66,0,4,65,920,661,101306,68.8,0,67.5,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,10:40:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,67.7,0,0,0,0,0.1,67.9,66,0,4,64,922,661,101304,68.8,0,67.5,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,10:45:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,67.7,0,0,0,0,0.1,67.9,66,0,4,65,931,664,101294,68.7,0,67.4,0,66.6,0,67.3,0,68.7,0,1,1,
2023-10-27,10:50:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,67.7,0,0,0,0,0.1,67.8,66,0,4,65,936,666,101291,68.7,0,67.4,0,66.6,0,67.3,0,68.7,0,1,1,
2023-10-27,10:55:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,67.7,0,0,0,0,0.1,67.9,66,0,4,66,941,669,101267,68.7,0,67.4,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,11:00:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,69.7,0,0,0,0,0.1,67.9,66,0,4,66,941,669,101269,68.7,0,67.5,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,11:05:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,69.7,0,0,0,0,0.1,67.9,66,0,4,66,938,667,101268,68.7,0,67.5,0,66.6,0,67.3,0,68.7,0,1,1,
2023-10-27,11:10:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,69.7,0,0,0,0,0.1,67.9,66,0,4,66,938,667,101265,68.7,0,67.5,0,66.6,0,67.3,0,68.7,0,1,1,
2023-10-27,11:15:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,69.7,0,0,0,0,0.1,67.8,66,0,4,65,936,666,101267,68.6,0,67.5,0,66.6,0,67.3,0,68.7,0,1,1,
2023-10-27,11:20:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,69.7,0,0,0,0,0.1,67.9,66,0,4,65,933,665,101264,68.6,0,67.5,0,66.6,0,67.3,0,68.7,0,1,1,
2023-10-27,11:25:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,69.7,0,0,0,0,0.1,68,66,0,4,65,922,661,101258,68.6,0,67.5,0,66.6,0,67.3,0,68.6,0,1,1,
2023-10-27,11:30:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.7,66,71.2,0,0,0,0,0.1,68.1,66,0,4,65,927,663,101257,68.6,0,67.5,0,66.6,0,67.4,0,68.6,0,1,1,
2023-10-27,11:35:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.8,66,71.2,0,0,0,0,0.1,68.1,66,0,4,65,928,663,101251,68.7,0,67.6,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,11:40:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.8,66,71.2,0,0,0,0,0.1,68.2,66,0,4,66,935,666,101244,68.7,0,67.6,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,11:45:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,71.2,0,0,0,0,0.1,68.2,66,0,4,66,940,669,101233,68.7,0,67.7,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,11:50:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,71.2,0,0,0,0,,68.3,66,0,4,66,946,672,101221,68.7,0,67.7,0,66.6,0,67.3,0,68.8,0,1,1,
2023-10-27,11:55:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,71.2,0,0,0,0,,68.3,66,0,4,67,953,677,101217,68.7,0,67.7,0,66.6,0,67.3,0,68.8,0,1,1,
2023-10-27,12:00:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,73.9,0,0,0,0,0.1,68.3,66,0,4,68,965,685,101216,68.7,0,67.7,0,66.6,0,67.3,0,68.8,0,1,1,
2023-10-27,12:05:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,73.9,0,0,0,0,,68.3,66,0,4,67,963,683,101217,68.7,0,67.8,0,66.6,0,67.3,0,68.8,0,1,1,
2023-10-27,12:10:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,73.9,0,0,0,0,0.1,68.2,66,0,4,68,967,686,101214,68.7,0,67.8,0,66.6,0,67.3,0,68.8,0,1,1,
2023-10-27,12:15:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,73.9,0,0,0,0,0.1,68.2,66,0,4,68,969,687,101205,68.6,0,67.8,0,66.6,0,67.4,0,68.8,0,1,1,
2023-10-27,12:20:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.8,66,73.9,0,0,0,0,0.1,68.1,66,0,4,68,972,690,101187,68.6,0,67.8,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,12:25:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.8,66,73.9,0,0,0,0,0.1,68.1,66,0,4,68,970,688,101170,68.6,0,67.8,0,66.6,0,67.3,0,68.7,0,1,1,
2023-10-27,12:30:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.8,66,74.8,0,0,0,0,0.1,68.1,66,0,4,68,977,693,101151,68.6,0,67.8,0,66.6,0,67.3,0,68.7,0,1,1,
2023-10-27,12:35:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.8,66,74.8,0,0,0,0,0.1,68,66,0,4,69,981,696,101138,68.6,0,67.8,0,66.6,0,67.3,0,68.7,0,1,1,
2023-10-27,12:40:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.8,66,74.8,0,0,0,0,0.1,68,66,0,4,69,983,697,101130,68.6,0,67.8,0,66.6,0,67.3,0,68.7,0,1,1,
2023-10-27,12:45:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.8,66,74.8,0,0,0,0,0.1,68,66,0,4,69,990,701,101130,68.7,0,67.8,0,66.6,0,67.3,0,68.7,0,1,1,
2023-10-27,12:50:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.8,66,74.8,0,0,0,0,0.1,68.1,66,0,4,70,1004,710,101137,68.7,0,67.8,0,66.6,0,67.4,0,68.7,0,1,1,
2023-10-27,12:55:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,74.8,0,0,0,0,0.1,68.1,66,0,4,71,1017,719,101124,68.7,0,67.8,0,66.6,0,67.3,0,68.8,0,1,1,
2023-10-27,13:00:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,74.6,0,0,0,0,0.1,68.1,66,0,4,72,1035,731,101120,68.7,0,67.8,0,66.6,0,67.3,0,68.8,0,1,1,
2023-10-27,13:05:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.8,66,74.6,0,0,0,0,0.1,68.1,66,0,4,73,1044,737,101110,68.7,0,67.8,0,66.6,0,67.3,0,68.8,0,1,1,
2023-10-27,13:10:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,74.6,0,0,0,0,0.1,68.1,66,0,4,74,1056,744,101100,68.7,0,67.9,0,66.6,0,67.3,0,68.8,0,1,1,
2023-10-27,13:15:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,74.6,0,0,0,0,0.1,68.1,66,0,4,74,1071,753,101102,68.7,0,67.8,0,66.6,0,67.3,0,68.8,0,1,1,
2023-10-27,13:20:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.8,66,74.6,0,0,0,0,0.1,68.1,66,0,4,75,1088,764,101107,68.7,0,67.8,0,66.6,0,67.3,0,68.8,0,1,1,
2023-10-27,13:25:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,74.6,0,0,0,0,0.1,68.1,66,0,4,76,1102,773,101101,68.7,0,67.9,0,66.7,0,67.3,0,68.8,0,1,1,
2023-10-27,13:30:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,75,0,0,0,0,0.1,68,66,0,4,76,1098,770,101094,68.7,0,67.9,0,66.7,0,67.4,0,68.8,0,1,1,
2023-10-27,13:35:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,75,0,0,0,0,0.1,68,66,0,4,77,1118,782,101087,68.7,0,67.9,0,66.7,0,67.4,0,68.8,0,1,1,
2023-10-27,13:40:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,75,0,0,0,0,0.1,68,66,0,4,78,1122,784,101081,68.7,0,67.9,0,66.7,0,67.4,0,68.8,0,1,1,
2023-10-27,13:45:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,75,0,0,0,0,0.1,67.9,66,0,4,78,1124,786,101074,68.7,0,67.9,0,66.7,0,67.3,0,68.8,0,1,1,
2023-10-27,13:50:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,75,0,0,0,0,,68,66,0,4,78,1135,792,101065,68.7,0,68,0,66.7,0,67.3,0,68.8,0,1,1,
2023-10-27,13:55:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,75,0,0,0,0,,68,66,0,4,79,1152,802,101065,68.8,0,68,0,66.7,0,67.4,0,68.8,0,1,1,
2023-10-27,14:00:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,75.5,0,0,0,0,,68,66,0,4,80,1164,809,101062,68.8,0,68,0,66.7,0,67.4,0,68.8,0,1,1,
2023-10-27,14:05:00,auto,heatOff,EcoAway,Home,77.1,64.3,67.9,66,75.5,0,0,0,0,0.1,68.1,66,0,4,81,1179,817,101059,68.8,0,68,0,66.7,0,67.4,0,68.8,0,1,1,
2023-10-27,14:10:00,auto,heatOff,EcoAway,Home,77.1,64.3,68,66,75.5,0,0,0,0,0.1,68.2,66,0,4,82,1204,831,101052,68.8,0,68,0,66.7,0,67.4,0,68.8,0,1,1,
2023-10-27,14:15:00,auto,heatOff,EcoAway,Home,77.1,64.3,68,66,75.5,0,0,0,0,0.1,68.3,66,0,4,83,1223,842,101047,68.9,0,68,0,66.7,0,67.4,0,68.9,0,1,1,
